id, ganhou
0, False
1, False
2, False
3, False
4, True
5, False
6, True
7, False
8, False
9, False
10, True
11, False
12, True
13, True
14, True
15, False
16, True
17, True
18, False
19, False
20, True
21, False
22, True
23, False
24, True
25, False
26, True
27, False
28, False
29, False
30, False
31, False
32, True
33, False
34, False
35, True
36, False
37, True
38, False
39, True
40, False
41, False
42, True
43, True
44, False
45, True
46, False
47, True
48, False
49, True
50, False
51, False
52, True
53, False
54, True
55, False
56, False
57, False
58, False
59, True
60, False
61, False
62, False
63, False
64, False
65, False
66, False
67, False
68, False
69, False
70, False
71, True
72, True
73, True
74, True
75, True
76, True
77, True
78, True
79, False
80, False
81, False
82, False
83, True
84, False
85, True
86, False
87, False
88, True
89, False
90, True
91, False
92, True
93, True
94, True
95, False
96, True
97, True
98, False
99, False
100, False
101, False
102, True
103, False
104, True
105, False
106, True
107, False
108, False
109, False
110, False
111, True
112, False
113, False
114, False
115, True
116, False
117, False
118, False
119, True
120, False
121, True
122, True
123, False
124, False
125, False
126, False
127, True
128, False
129, False
130, False
131, False
132, True
133, False
134, False
135, False
136, False
137, False
138, True
139, True
140, True
141, False
142, True
143, True
144, True
145, False
146, False
147, True
148, True
149, False
150, False
151, False
152, False
153, True
154, False
155, True
156, False
157, False
158, False
159, True
160, False
161, False
162, True
163, False
164, False
165, True
166, False
167, False
168, False
169, True
170, False
171, True
172, False
173, False
174, False
175, False
176, False
177, False
178, False
179, False
180, False
181, True
182, True
183, False
184, True
185, False
186, False
187, False
188, False
189, False
190, True
191, False
192, False
193, False
194, False
195, False
196, False
197, False
198, True
199, False
200, False
201, True
202, False
203, False
204, True
205, False
206, True
207, True
208, False
209, False
210, True
211, False
212, True
213, False
214, True
215, False
216, False
217, False
218, False
219, False
220, True
221, True
222, False
223, False
224, False
225, False
226, False
227, True
228, True
229, False
230, False
231, False
232, True
233, False
234, False
235, True
236, False
237, True
238, False
239, True
240, True
241, False
242, False
243, False
244, True
245, False
246, False
247, False
248, False
249, True
250, False
251, False
252, False
253, False
254, True
255, True
256, True
257, False
