id, ganhou
0, True
1, True
2, True
3, True
4, True
5, True
6, False
7, True
8, True
9, False
10, True
11, False
12, True
13, True
14, True
15, False
16, False
17, True
18, True
19, True
20, True
21, True
22, False
23, True
24, True
25, False
26, False
27, False
28, True
29, True
30, True
31, False
32, True
33, False
34, False
35, False
36, True
37, True
38, False
39, True
40, True
41, True
42, True
43, True
44, False
45, True
46, True
47, True
48, True
49, True
50, False
51, False
52, True
53, True
54, True
55, True
56, True
57, True
58, True
59, True
60, False
61, False
62, False
63, True
64, True
65, True
66, True
67, True
68, True
69, False
70, False
71, False
72, True
73, False
74, True
75, True
76, True
77, False
78, False
79, False
80, True
81, False
82, False
83, True
84, False
85, True
86, True
87, True
88, True
89, True
90, False
91, True
92, True
93, False
94, True
95, True
96, True
97, True
98, False
99, True
100, True
101, True
102, False
103, False
104, True
105, True
106, False
107, False
108, True
109, True
110, False
111, True
112, True
113, False
114, False
115, False
116, True
117, True
118, True
119, False
120, True
121, False
122, True
123, True
124, False
125, True
126, False
127, True
128, True
129, True
130, True
131, False
132, True
133, False
134, False
135, True
136, True
137, True
138, True
139, False
140, True
141, False
142, True
143, False
144, True
145, False
146, True
147, False
148, True
149, False
150, True
151, True
152, False
153, True
154, True
155, True
156, True
157, True
158, True
159, True
160, False
161, True
162, True
163, False
164, True
165, False
166, True
167, False
168, False
169, True
170, True
171, False
172, False
173, False
174, True
175, True
176, True
177, True
178, True
179, True
180, True
181, True
182, True
183, False
184, False
185, False
186, True
187, False
188, True
189, False
190, False
191, False
192, True
193, True
194, True
195, False
196, False
197, True
198, True
199, True
200, True
201, True
202, True
203, True
204, True
205, True
206, True
207, True
208, False
209, True
210, True
211, True
212, False
213, False
214, False
215, False
216, True
217, True
218, True
219, True
220, True
221, True
222, True
223, True
224, True
225, True
226, False
227, True
228, True
229, True
230, False
231, True
232, True
233, False
234, True
235, True
236, False
237, True
238, False
239, False
240, True
241, True
242, False
243, True
244, True
245, True
246, False
247, True
248, True
249, True
250, True
251, True
252, False
253, True
254, True
255, True
256, True
257, True
258, True
259, False
260, False
261, True
262, False
263, True
264, True
265, True
266, True
267, False
268, False
269, True
270, False
271, False
272, True
273, True
274, True
275, False
276, True
277, True
278, False
279, True
280, True
281, False
282, True
283, False
284, True
285, False
286, True
287, True
288, True
289, False
290, True
291, True
292, True
293, True
294, False
295, True
296, False
297, True
298, False
299, False
300, False
301, True
302, False
303, True
304, True
305, False
306, True
307, False
308, True
309, True
310, False
311, True
312, True
313, False
314, True
315, False
316, False
317, False
318, True
319, False
320, True
321, False
322, True
323, True
324, False
325, True
326, True
327, True
328, False
329, True
330, False
331, False
332, False
333, False
334, True
335, False
336, False
337, True
338, False
339, True
340, True
341, True
342, True
343, True
344, True
345, True
346, True
347, True
348, True
349, True
350, False
351, True
352, True
353, True
354, False
355, True
356, True
357, False
358, True
359, True
360, True
361, False
362, False
363, False
364, True
365, True
366, True
367, True
368, True
369, False
370, False
371, False
372, True
373, True
374, False
375, True
376, False
377, False
378, False
379, True
380, True
381, True
382, True
383, True
384, True
385, True
386, True
387, False
388, False
389, False
390, True
391, True
392, True
393, False
394, True
395, True
396, True
397, False
398, True
399, True
400, False
401, False
402, True
403, False
404, False
405, False
406, True
407, True
408, True
409, True
410, True
411, True
412, True
413, True
414, False
415, True
416, True
417, False
418, True
419, True
420, True
421, False
422, False
423, True
424, False
425, True
426, True
427, True
428, False
429, False
430, True
431, True
432, True
433, False
434, False
435, False
436, True
437, True
438, False
439, True
440, False
441, True
442, True
443, True
444, True
445, True
446, True
447, False
448, True
449, False
450, True
451, False
452, True
453, False
454, True
455, True
456, True
457, True
458, True
459, False
460, False
461, False
462, True
463, False
464, True
465, True
466, True
467, False
468, True
469, True
470, True
471, False
472, False
473, True
474, False
475, False
476, True
477, True
478, True
479, True
480, False
481, False
482, True
483, True
484, False
485, True
486, True
487, False
488, True
489, True
490, False
491, False
492, True
493, True
494, True
495, True
496, False
497, False
498, False
499, False
500, False
501, True
502, True
503, True
504, False
505, True
506, True
507, True
508, False
509, False
510, False
511, False
512, True
513, False
514, False
515, True
516, True
517, False
518, True
519, True
520, True
521, False
522, False
523, True
524, True
525, False
526, True
527, True
528, False
529, True
530, True
531, True
532, True
533, True
534, True
535, True
536, False
537, True
538, False
539, True
540, False
541, True
542, True
543, False
544, True
545, True
546, True
547, True
548, True
549, False
550, False
551, False
552, False
553, False
554, False
555, False
556, True
557, False
558, True
559, False
560, False
561, True
562, True
563, True
564, True
565, False
566, True
567, False
568, True
569, True
570, True
571, True
572, True
573, False
574, True
575, True
576, True
577, True
578, False
579, True
580, True
581, True
582, True
583, True
584, False
585, True
586, True
587, False
588, False
589, False
590, True
591, False
592, True
593, True
594, True
595, True
596, True
