id, ganhou
0, False
1, True
2, True
3, True
4, True
5, True
6, True
7, True
8, True
9, True
10, True
11, False
12, True
13, False
14, True
15, True
16, False
17, False
18, False
19, True
20, False
21, False
22, True
23, True
24, True
25, True
26, False
27, True
28, True
29, True
30, False
31, True
32, True
33, False
34, True
35, True
36, False
37, True
38, True
39, True
40, True
41, True
42, True
43, False
44, True
45, False
46, True
47, False
48, True
49, True
50, True
51, True
52, True
53, True
54, False
55, True
56, True
57, True
58, True
59, True
60, True
61, False
62, True
63, True
64, True
65, False
66, False
67, True
68, True
69, True
70, True
71, False
72, False
73, False
74, True
75, True
76, True
77, True
78, False
79, True
80, False
81, False
82, False
83, True
84, True
85, False
86, True
87, True
88, False
89, True
90, True
91, False
92, True
93, False
94, True
95, True
96, True
97, False
98, True
99, True
100, True
101, False
102, False
103, True
104, True
105, False
106, True
107, True
108, True
109, True
110, False
111, True
112, True
113, True
114, True
115, True
116, True
117, False
118, True
119, True
120, True
121, False
122, True
123, True
124, True
125, True
126, False
127, True
128, True
129, True
130, True
131, False
132, False
133, True
134, False
135, True
136, True
137, True
138, False
139, False
140, False
141, False
142, True
143, True
144, True
145, True
146, True
147, True
148, True
149, True
150, True
151, True
152, True
153, False
154, False
155, True
156, False
157, True
158, False
159, True
160, True
161, False
162, True
163, False
164, True
165, True
166, True
167, False
168, True
169, True
170, True
171, True
172, True
173, False
174, True
175, True
176, False
177, True
178, False
179, True
180, True
181, True
182, True
183, False
184, False
185, True
186, True
187, True
188, False
189, False
190, True
191, True
192, True
193, True
194, True
195, False
196, True
197, True
198, True
199, True
200, True
201, False
202, True
203, True
204, True
205, True
206, True
207, False
208, True
209, True
210, True
211, True
212, True
213, True
214, True
215, False
216, True
217, False
218, True
219, False
220, True
221, True
222, True
223, True
224, True
225, True
226, True
227, False
228, True
229, True
230, True
231, False
232, True
233, True
234, True
235, False
236, True
237, True
238, False
239, False
240, False
241, False
242, True
243, False
244, True
245, True
246, True
247, True
248, False
249, True
250, True
251, False
252, True
253, True
254, False
255, True
256, True
257, True
258, True
259, True
260, True
261, True
262, True
263, False
264, True
265, True
266, True
267, False
268, True
269, True
270, False
271, True
272, False
273, True
274, False
275, True
276, True
277, False
278, False
279, True
280, True
281, False
282, True
283, True
284, False
285, False
286, True
287, True
288, True
289, True
290, False
291, True
292, True
293, False
294, False
295, False
296, False
297, False
298, True
299, True
300, True
301, False
302, True
303, False
304, True
305, False
306, True
307, True
308, False
309, True
310, True
311, False
312, False
313, True
314, False
315, False
316, False
317, False
318, False
319, True
320, True
321, False
322, False
323, False
324, False
325, True
326, True
327, False
328, True
329, True
330, True
331, True
332, False
333, False
334, True
335, True
336, False
337, False
338, False
339, True
340, True
341, True
342, True
343, True
344, False
345, True
346, True
347, True
348, True
349, True
350, True
351, False
352, True
353, True
354, False
355, False
356, True
357, True
358, True
359, False
360, True
361, True
362, True
363, True
364, False
365, True
366, True
367, True
368, False
369, True
370, True
371, True
372, True
373, False
374, False
375, False
376, True
377, True
378, True
379, True
380, False
381, True
382, True
383, False
384, True
385, False
386, False
387, True
388, True
389, False
390, True
391, True
392, False
393, True
394, False
395, True
396, False
397, True
398, False
399, True
400, True
401, True
402, True
403, True
404, False
405, True
406, True
407, True
408, True
409, True
410, True
411, True
412, True
413, False
414, False
415, True
416, False
417, True
418, True
419, False
420, True
421, True
422, True
423, True
424, True
425, False
426, True
427, False
428, False
429, False
430, True
431, False
432, False
433, False
434, False
435, True
436, True
437, False
438, False
439, True
440, True
441, True
442, True
443, False
444, False
445, False
446, False
447, True
448, True
449, False
450, False
451, True
452, True
453, False
454, False
455, False
456, True
457, False
458, True
459, False
460, False
461, False
462, False
463, True
464, False
465, False
466, True
467, True
468, True
469, True
470, True
471, True
472, False
473, False
474, True
475, True
476, True
477, True
478, True
479, False
480, True
481, False
482, True
483, True
484, True
485, True
486, True
487, True
488, False
489, False
490, True
491, True
492, False
493, True
494, False
495, True
496, True
497, False
498, False
499, True
500, False
501, True
502, True
503, True
504, True
505, False
506, True
507, True
508, True
509, True
510, True
511, True
512, True
513, True
514, False
515, False
516, False
517, True
518, False
519, True
520, True
521, False
522, False
523, True
524, False
525, True
526, False
527, True
528, True
529, False
530, True
531, True
532, True
533, True
534, False
535, True
536, False
537, False
538, False
539, False
540, True
541, True
