id, ganhou
0, False
1, False
2, False
3, True
4, False
5, False
6, True
7, False
8, False
9, True
10, False
11, False
12, True
13, False
14, False
15, False
16, False
17, True
18, False
19, True
20, False
21, True
22, False
23, False
24, False
25, True
26, False
27, False
28, True
29, True
30, False
31, False
32, False
33, False
34, True
35, False
36, False
37, True
38, True
39, False
40, True
41, True
42, False
43, False
44, False
45, True
46, False
47, False
48, False
49, True
50, True
51, False
52, True
53, False
54, True
55, True
56, True
57, True
58, True
59, False
60, False
61, False
62, False
63, True
64, False
65, False
66, False
67, False
68, False
69, False
70, True
71, False
72, True
73, False
74, True
75, True
76, False
77, False
78, True
79, True
80, False
81, False
82, True
83, False
84, True
85, False
86, True
87, False
88, False
89, False
90, False
91, False
92, True
93, False
94, False
95, False
96, True
97, False
98, True
99, False
100, True
101, False
102, False
103, False
104, False
105, False
106, False
107, False
108, True
109, True
110, False
111, True
112, False
113, False
114, False
115, False
116, False
117, False
118, True
119, False
120, True
121, True
122, False
123, False
124, False
125, True
126, False
127, False
128, True
129, True
130, True
131, False
132, False
133, True
134, False
135, False
136, False
137, False
138, True
139, True
140, True
141, False
142, False
143, False
144, True
145, True
146, False
147, True
148, False
149, False
150, False
151, True
152, False
153, False
154, True
155, True
156, True
157, False
158, False
159, False
160, False
161, True
162, False
163, True
164, False
165, True
166, False
167, False
168, True
169, False
170, False
171, True
172, True
173, False
174, False
175, False
176, False
177, True
178, False
179, False
180, True
181, False
182, False
183, False
184, True
185, True
186, True
187, False
188, True
189, False
190, False
191, True
192, True
193, False
194, True
195, False
196, False
197, True
198, True
199, True
200, False
201, True
202, False
203, True
204, False
205, False
206, False
207, False
208, False
209, False
210, True
211, True
212, False
213, False
214, True
215, False
216, False
217, False
218, False
219, False
220, False
221, False
222, False
223, False
224, False
225, False
226, False
227, False
228, True
229, False
230, False
231, False
232, False
233, False
234, False
235, False
236, False
237, False
238, False
239, True
240, False
241, False
242, False
243, False
244, False
245, False
246, False
247, True
248, True
249, False
250, True
251, False
252, False
253, False
254, True
255, False
256, True
257, True
