id, ganhou
0, False
1, True
2, False
3, True
4, False
5, True
6, False
7, True
8, False
9, False
10, True
11, True
12, True
13, False
14, False
15, True
16, False
17, False
18, False
19, False
20, False
21, False
22, False
23, True
24, True
25, True
26, False
27, False
28, False
29, False
30, True
31, False
32, False
33, True
34, False
35, False
36, False
37, False
38, False
39, True
40, True
41, False
42, True
43, False
44, True
45, False
46, False
47, True
48, True
49, False
50, True
51, False
52, True
53, False
54, False
55, False
56, False
57, True
58, True
59, True
60, True
61, False
62, True
63, True
64, False
65, False
66, False
67, True
68, False
69, True
70, False
71, True
72, False
73, False
74, True
75, True
76, True
77, False
78, False
79, True
80, False
81, False
82, True
83, False
84, True
85, False
86, False
87, False
88, False
89, False
90, False
91, False
92, False
93, False
94, False
95, False
96, False
97, False
98, False
99, False
100, False
101, False
102, False
103, True
104, False
105, False
106, False
107, True
108, True
109, True
110, True
111, False
112, True
113, False
114, True
115, False
116, False
117, False
118, True
119, False
120, True
121, True
122, False
123, False
124, False
125, True
126, True
127, False
128, True
129, False
130, False
131, False
132, False
133, True
134, True
135, False
136, False
137, False
138, True
139, False
140, False
141, False
142, False
143, False
144, False
145, True
146, False
147, False
148, False
149, True
150, True
151, True
152, False
153, False
154, False
155, False
156, False
157, False
158, True
159, False
160, True
161, True
162, False
163, False
164, False
165, True
166, True
167, False
168, False
169, False
170, False
171, False
172, True
173, False
174, False
175, True
176, False
177, False
178, False
179, True
180, True
181, False
182, True
183, True
184, False
185, False
186, False
187, True
188, True
189, False
190, False
191, False
192, False
193, True
194, True
195, False
196, True
197, True
198, False
199, True
200, False
201, False
202, True
203, True
204, True
205, False
206, False
207, True
208, False
209, True
210, False
211, False
212, True
213, True
214, True
215, False
216, True
217, True
218, True
219, False
220, True
221, False
222, False
223, True
224, True
225, True
226, False
227, False
228, False
229, False
230, True
231, False
232, False
233, True
234, False
235, False
236, False
237, False
238, False
239, False
240, False
241, False
242, True
243, True
244, False
245, False
246, True
247, True
248, False
249, False
250, False
251, True
252, False
253, False
254, False
255, False
256, False
257, False
258, True
259, False
260, False
261, False
262, False
263, False
264, False
265, False
266, True
267, False
268, True
269, False
270, True
271, False
272, True
273, True
274, False
275, True
276, False
277, False
278, False
279, False
280, True
281, False
282, False
283, False
284, False
285, True
286, False
287, True
288, False
289, True
290, True
291, True
292, False
293, False
294, False
295, True
296, True
297, True
298, False
299, False
300, False
301, False
302, False
303, False
304, True
305, False
306, True
307, False
308, False
309, False
310, False
311, False
312, False
313, False
314, False
315, False
316, True
317, True
318, False
319, False
320, True
321, False
322, True
323, True
324, False
325, False
326, False
327, False
328, True
329, False
330, True
331, False
332, False
333, True
334, True
335, False
336, False
337, False
338, True
339, False
340, False
341, False
342, True
343, True
344, False
345, True
346, True
347, False
348, False
349, True
350, False
351, False
352, True
353, False
354, True
355, False
356, True
357, False
358, False
359, False
360, False
361, True
362, False
363, False
364, True
365, False
366, False
367, True
368, False
369, False
370, False
371, False
372, False
373, False
374, False
375, False
376, False
377, False
378, False
379, False
380, True
381, True
382, False
383, True
384, False
385, True
386, False
387, True
388, False
389, True
390, False
391, False
392, True
393, False
394, True
395, True
396, False
397, True
398, False
399, False
400, True
401, False
402, True
403, False
404, False
405, True
406, False
407, False
408, False
409, True
410, False
411, False
412, False
413, False
414, True
415, True
416, True
417, False
418, False
419, False
420, True
421, False
422, False
423, True
424, False
425, False
426, False
427, False
428, False
429, True
430, False
431, False
432, False
433, False
434, False
435, True
436, True
437, False
438, True
439, True
440, True
441, True
442, False
443, False
444, True
445, False
446, False
447, False
448, False
449, True
450, False
451, False
452, False
453, False
454, False
455, False
456, False
457, True
458, False
459, False
460, False
461, True
462, False
463, True
464, False
465, False
466, False
467, False
468, False
469, False
470, False
471, False
472, False
473, True
474, True
475, True
476, True
477, False
478, False
479, False
480, False
481, True
482, False
483, False
484, True
485, False
486, True
487, True
488, False
489, True
490, False
491, False
492, True
493, False
494, False
495, False
496, True
497, True
498, True
499, False
500, True
501, False
502, True
503, False
504, False
505, False
506, False
507, False
508, False
509, True
510, True
511, True
512, True
513, False
514, True
515, True
516, True
517, False
518, False
519, False
520, True
521, False
522, False
523, True
524, False
525, False
526, False
527, True
528, False
529, True
530, True
531, True
532, True
533, True
534, False
535, False
536, False
537, True
538, False
539, True
540, False
541, False
