id, ganhou
0, True
1, True
2, False
3, True
4, True
5, False
6, True
7, True
8, True
9, True
10, True
11, True
12, True
13, False
14, False
15, True
16, False
17, True
18, True
19, True
20, True
21, False
22, False
23, False
24, True
25, True
26, False
27, False
28, False
29, False
30, False
31, True
32, True
33, True
34, True
35, True
36, True
37, False
38, True
39, True
40, False
41, True
42, True
43, False
44, False
45, False
46, True
47, True
48, False
49, False
50, True
51, True
52, True
53, True
54, False
55, False
56, True
57, False
58, True
59, True
60, True
61, True
62, True
63, True
64, True
65, True
66, True
67, False
68, True
69, False
70, False
71, True
72, True
73, True
74, True
75, True
76, False
77, True
78, True
79, False
80, False
81, True
82, True
83, True
84, True
85, True
86, True
87, True
88, False
89, True
90, False
91, False
92, False
93, True
94, True
95, True
96, False
97, True
98, True
99, True
100, True
101, False
102, False
103, True
104, True
105, False
106, False
107, True
108, False
109, True
110, True
111, False
112, False
113, True
114, False
115, False
116, False
117, True
118, True
119, False
120, True
121, True
122, True
123, True
124, True
125, True
126, False
127, False
128, True
129, True
130, True
131, True
132, True
133, True
134, True
135, False
136, True
137, True
138, False
139, True
140, True
141, True
142, False
143, True
144, True
145, True
146, False
147, True
148, True
149, True
150, False
151, False
152, True
153, False
154, True
155, True
156, True
157, False
158, True
159, True
160, True
161, True
162, True
163, False
164, False
165, True
166, False
167, True
168, False
169, True
170, True
171, True
172, True
173, True
174, False
175, True
176, True
177, False
178, True
179, False
180, True
181, True
182, False
183, False
184, True
185, False
186, False
187, True
188, False
189, True
190, True
191, False
192, True
193, False
194, False
195, True
196, True
197, False
198, False
199, True
200, False
201, True
202, True
203, True
204, True
205, True
206, False
207, True
208, True
209, False
210, True
211, True
212, True
213, True
214, False
215, False
216, True
217, True
218, True
219, True
220, False
221, True
222, True
223, True
224, True
225, False
226, True
227, False
228, True
229, True
230, True
231, True
232, True
233, True
234, True
235, False
236, True
237, True
238, False
239, True
240, True
241, True
242, True
243, True
244, True
245, True
246, False
247, True
248, True
249, True
250, False
251, True
252, False
253, False
254, False
255, True
256, True
257, True
258, True
259, True
260, True
261, False
262, True
263, True
264, True
265, False
266, True
267, False
268, False
269, True
270, False
271, True
272, True
273, True
274, True
275, True
276, False
277, False
278, False
279, False
280, True
281, True
282, True
283, True
284, True
285, True
286, False
287, True
288, False
289, True
290, False
291, False
292, False
293, False
294, True
295, False
296, False
297, True
298, True
299, True
300, False
301, True
302, True
303, True
304, True
305, True
306, True
307, True
308, True
309, False
310, True
311, False
312, True
313, True
314, True
315, False
316, True
317, True
318, True
319, False
320, True
321, False
322, True
323, False
324, False
325, True
326, True
327, False
328, False
329, True
330, False
331, False
332, True
333, True
334, True
335, False
336, True
337, True
338, False
339, True
340, True
341, False
342, True
343, False
344, False
345, True
346, False
347, True
348, False
349, True
350, False
351, False
352, True
353, True
354, True
355, False
356, False
357, True
358, False
359, True
360, True
361, False
362, True
363, True
364, False
365, True
366, True
367, False
368, False
369, False
370, True
371, True
372, False
373, True
374, True
375, True
376, False
377, True
378, False
379, True
380, True
381, False
382, False
383, True
384, True
385, True
386, True
387, True
388, True
389, True
390, True
391, True
392, False
393, True
394, True
395, True
396, True
397, True
398, True
399, False
400, False
401, True
402, True
403, True
404, True
405, True
406, True
407, True
408, True
409, True
410, False
411, True
412, True
413, False
414, True
415, False
416, True
417, True
418, False
419, True
420, False
421, True
422, False
423, True
424, True
425, True
426, True
427, True
428, True
429, False
430, True
431, False
432, False
433, True
434, True
435, True
436, False
437, False
438, True
439, True
440, True
441, True
442, False
443, False
444, False
445, True
446, True
447, True
448, True
449, True
450, True
451, True
452, False
453, False
454, False
455, True
456, False
457, True
458, False
459, False
460, False
461, False
462, True
463, False
464, True
465, False
466, True
467, True
468, False
469, False
470, True
471, True
472, True
473, False
474, True
475, False
476, True
477, True
478, True
479, True
480, False
481, True
482, True
483, False
484, False
485, True
486, True
487, False
488, False
489, True
490, True
491, False
492, True
493, False
494, False
495, True
496, True
497, True
498, True
499, True
500, True
501, False
502, True
503, True
504, True
505, True
506, True
507, False
508, False
509, True
510, True
511, True
512, True
513, True
514, False
515, False
516, True
517, True
518, True
519, True
520, True
521, True
522, True
523, False
524, False
525, True
526, True
527, True
528, True
529, False
530, False
531, False
532, True
533, True
534, False
535, True
536, False
537, True
538, False
539, False
540, False
541, True
542, False
543, True
544, True
545, True
546, True
547, False
548, False
549, True
550, True
551, False
552, True
553, True
554, False
555, True
556, True
557, True
558, False
559, True
560, True
561, False
562, True
563, False
564, True
565, True
566, True
567, True
568, False
569, True
570, True
571, True
572, True
573, True
574, False
575, True
576, True
577, True
578, False
579, False
580, True
581, True
582, True
583, False
584, False
585, True
586, True
587, True
588, True
589, False
590, True
591, False
592, True
593, True
594, True
595, True
596, True
