id, ganhou
0, True
1, True
2, False
3, True
4, True
5, False
6, True
7, False
8, False
9, False
10, True
11, True
12, False
13, True
14, True
15, False
16, False
17, False
18, True
19, True
20, True
21, False
22, False
23, True
24, True
25, True
26, False
27, True
28, True
29, True
30, False
31, True
32, False
33, False
34, True
35, True
36, False
37, True
38, True
39, True
40, True
41, True
42, True
43, True
44, True
45, True
46, True
47, True
48, True
49, False
50, False
51, True
52, True
53, True
54, True
55, True
56, True
57, True
58, True
59, True
60, True
61, True
62, True
63, False
64, False
65, True
66, False
67, True
68, True
69, True
70, False
71, True
72, False
73, True
74, False
75, True
76, False
77, True
78, True
79, True
80, True
81, True
82, False
83, True
84, True
85, True
86, True
87, False
88, False
89, False
90, True
91, True
92, False
93, False
94, True
95, True
96, True
97, True
98, True
99, False
100, True
101, True
102, False
103, False
104, False
105, False
106, True
107, False
108, True
109, True
110, True
111, False
112, True
113, False
114, False
115, True
116, False
117, True
118, True
119, True
120, True
121, True
122, True
123, True
124, True
125, True
126, False
127, True
128, False
129, False
130, True
131, False
132, True
133, False
134, True
135, True
136, True
137, True
138, False
139, False
140, True
141, True
142, True
143, False
144, False
145, True
146, True
147, False
148, True
149, True
150, True
151, True
152, False
153, False
154, False
155, True
156, True
157, True
158, False
159, False
160, True
161, False
162, True
163, False
164, False
165, False
166, True
167, True
168, False
169, False
170, True
171, True
172, True
173, False
174, True
175, True
176, True
177, True
178, False
179, True
180, True
181, True
182, True
183, False
184, True
185, True
186, False
187, False
188, True
189, False
190, True
191, False
192, True
193, False
194, True
195, True
196, True
197, True
198, False
199, True
200, True
201, False
202, False
203, True
204, True
205, True
206, True
207, False
208, False
209, False
210, True
211, True
212, True
213, True
214, True
215, True
216, True
217, True
218, True
219, False
220, True
221, True
222, True
223, True
224, False
225, False
226, True
227, True
228, False
229, False
230, True
231, True
232, False
233, True
234, False
235, True
236, False
237, True
238, True
239, True
240, True
241, False
242, True
243, False
244, False
245, True
246, True
247, True
248, True
249, True
250, False
251, True
252, True
253, True
254, True
255, True
256, True
257, True
258, True
259, True
260, False
261, True
262, True
263, True
264, False
265, True
266, True
267, False
268, True
269, True
270, False
271, False
272, False
273, True
274, True
275, False
276, False
277, False
278, False
279, False
280, True
281, True
282, True
283, True
284, True
285, True
286, True
287, True
288, True
289, True
290, False
291, True
292, False
293, False
294, True
295, False
296, False
297, False
298, False
299, False
300, False
301, True
302, True
303, True
304, False
305, False
306, True
307, True
308, True
309, True
310, True
311, True
312, True
313, False
314, True
315, True
316, False
317, True
318, False
319, True
320, False
321, False
322, True
323, True
324, False
325, True
326, False
327, False
328, True
329, True
330, True
331, True
332, False
333, True
334, True
335, False
336, True
337, True
338, True
339, True
340, True
341, False
342, True
343, True
344, True
345, True
346, False
347, True
348, False
349, False
350, False
351, True
352, True
353, False
354, True
355, True
356, True
357, False
358, False
359, False
360, False
361, False
362, True
363, True
364, True
365, True
366, True
367, True
368, True
369, False
370, True
371, True
372, True
373, True
374, True
375, True
376, False
377, False
378, False
379, True
380, True
381, True
382, False
383, False
384, True
385, False
386, True
387, True
388, True
389, False
390, False
391, False
392, False
393, True
394, True
395, False
396, True
397, True
398, True
399, False
400, False
401, False
402, True
403, True
404, False
405, False
406, False
407, True
408, True
409, False
410, False
411, True
412, False
413, True
414, True
415, False
416, True
417, False
418, True
419, True
420, True
421, True
422, False
423, True
424, True
425, True
426, True
427, True
428, True
429, False
430, False
431, True
432, True
433, True
434, False
435, True
436, True
437, True
438, True
439, False
440, True
441, False
442, True
443, True
444, True
445, True
446, True
447, True
448, False
449, False
450, True
451, True
452, True
453, True
454, True
455, True
456, False
457, False
458, True
459, True
460, True
461, True
462, False
463, True
464, True
465, True
466, True
467, True
468, True
469, True
470, False
471, False
472, False
473, True
474, True
475, True
476, True
477, True
478, True
479, True
480, False
481, False
482, True
483, True
484, False
485, True
486, False
487, False
488, True
489, True
490, True
491, False
492, False
493, True
494, True
495, True
496, True
497, True
498, True
499, True
500, True
501, True
502, True
503, False
504, True
505, False
506, True
507, False
508, False
509, True
510, True
511, True
512, True
513, True
514, False
515, True
516, True
517, True
518, True
519, True
520, True
521, True
522, False
523, False
524, False
525, False
526, True
527, False
528, True
529, False
530, True
531, False
532, False
533, True
534, True
535, False
536, True
537, True
538, False
539, True
540, True
541, False
542, False
543, True
544, True
545, True
546, False
547, False
548, True
549, True
550, False
551, False
552, True
553, True
554, True
555, True
556, True
557, True
558, True
559, True
560, True
561, True
562, True
563, False
564, True
565, True
566, False
567, True
568, True
569, True
570, True
571, True
572, True
573, False
574, False
575, False
576, False
577, True
578, True
579, True
580, True
581, True
582, True
583, True
584, True
585, True
586, True
587, False
588, True
589, True
590, True
591, False
592, True
593, False
594, True
595, True
596, False
