id, ganhou
0, False
1, False
2, False
3, False
4, False
5, True
6, False
7, False
8, False
9, False
10, False
11, False
12, False
13, False
14, True
15, True
16, False
17, False
18, True
19, False
20, False
21, False
22, False
23, False
24, False
25, False
26, True
27, True
28, False
29, True
30, False
31, True
32, False
33, False
34, False
35, False
36, True
37, False
38, False
39, False
40, True
41, False
42, False
43, True
44, False
45, True
46, False
47, False
48, True
49, False
50, False
51, True
52, True
53, False
54, True
55, False
56, False
57, False
58, False
59, False
60, False
61, True
62, True
63, True
64, False
65, True
66, True
67, False
68, False
69, True
70, False
71, False
72, False
73, False
74, False
75, False
76, False
77, False
78, False
79, False
80, True
81, False
82, True
83, True
84, False
85, True
86, False
87, True
88, False
89, True
90, False
91, True
92, False
93, False
94, False
95, False
96, True
97, True
98, True
99, True
100, False
101, False
102, False
103, True
104, True
105, False
106, False
107, False
108, False
109, False
110, True
111, False
112, False
113, False
114, True
115, False
116, False
117, False
118, False
119, False
120, True
121, False
122, False
123, False
124, False
125, True
126, True
127, True
128, True
129, False
130, False
131, True
132, False
133, False
134, True
135, True
136, False
137, True
138, True
139, True
140, False
141, False
142, False
143, False
144, False
145, False
146, True
147, False
148, True
149, True
150, False
151, True
152, True
153, False
154, False
155, False
156, True
157, False
158, False
159, True
160, False
161, True
162, False
163, False
164, True
165, False
166, True
167, False
168, False
169, True
170, True
171, False
172, False
173, False
174, False
175, False
176, False
177, True
178, True
179, False
180, True
181, False
182, True
183, False
184, False
185, True
186, True
187, True
188, False
189, False
190, False
191, False
192, False
193, False
194, False
195, True
196, True
197, False
198, False
199, True
200, False
201, True
202, False
203, False
204, False
205, False
206, False
207, False
208, True
209, True
210, True
211, False
212, False
213, False
214, False
215, False
216, True
217, False
218, False
219, False
220, False
221, False
222, False
223, False
224, True
225, True
226, False
227, False
228, True
229, True
230, False
231, False
232, False
233, False
234, True
235, False
236, False
237, False
238, False
239, True
240, False
241, False
242, False
243, True
244, False
245, False
246, True
247, False
248, False
249, True
250, True
251, False
252, False
253, False
254, False
255, False
256, False
257, True
