id, ganhou
0, False
1, True
2, True
3, True
4, False
5, False
6, False
7, True
8, False
9, False
10, False
11, True
12, False
13, True
14, False
15, False
16, False
17, True
18, False
19, True
20, False
21, True
22, True
23, False
24, False
25, False
26, True
27, False
28, False
29, False
30, False
31, True
32, False
33, False
34, False
35, False
36, False
37, False
38, False
39, True
40, True
41, False
42, True
43, False
44, True
45, False
46, False
47, True
48, True
49, True
50, False
51, False
52, False
53, True
54, False
55, False
56, False
57, True
58, False
59, True
60, False
61, False
62, False
63, False
64, True
65, False
66, True
67, True
68, False
69, False
70, True
71, False
72, False
73, True
74, True
75, False
76, True
77, False
78, False
79, False
80, False
81, False
82, False
83, False
84, False
85, False
86, True
87, False
88, True
89, False
90, False
91, False
92, False
93, False
94, False
95, False
96, True
97, False
98, False
99, False
100, False
101, False
102, True
103, True
104, False
105, False
106, False
107, True
108, False
109, True
110, False
111, False
112, True
113, False
114, False
115, False
116, True
117, False
118, False
119, False
120, False
121, False
122, True
123, True
124, False
125, False
126, False
127, False
128, True
129, True
130, False
131, False
132, False
133, True
134, True
135, False
136, False
137, False
138, False
139, True
140, False
141, True
142, True
143, False
144, False
145, True
146, True
147, False
148, False
149, False
150, False
151, True
152, True
153, True
154, True
155, False
156, False
157, False
158, False
159, True
160, False
161, False
162, True
163, False
164, False
165, True
166, False
167, True
168, False
169, False
170, False
171, False
172, False
173, True
174, False
175, False
176, False
177, False
178, True
179, False
180, False
181, True
182, False
183, False
184, True
185, False
186, True
187, True
188, True
189, False
190, True
191, False
192, False
193, True
194, False
195, False
196, False
197, False
198, True
199, False
200, False
201, True
202, False
203, False
204, True
205, True
206, True
207, False
208, False
209, False
210, False
211, False
212, False
213, True
214, True
215, False
216, True
217, True
218, False
219, False
220, True
221, False
222, False
223, False
224, True
225, False
226, False
227, True
228, False
229, False
230, False
231, False
232, True
233, True
234, False
235, False
236, True
237, True
238, False
239, False
240, False
241, True
242, False
243, False
244, True
245, True
246, False
247, False
248, True
249, False
250, True
251, False
252, True
253, False
254, False
255, False
256, True
257, False
258, False
259, True
260, False
261, True
262, False
263, True
264, False
265, True
266, False
267, False
268, False
269, False
270, False
271, True
272, False
273, False
274, False
275, True
276, False
277, False
278, True
279, True
280, False
281, False
282, False
283, False
284, True
285, True
286, False
287, True
288, False
289, True
290, False
291, False
292, False
293, False
294, False
295, False
296, True
297, False
298, True
299, True
300, False
301, False
302, True
303, False
304, False
305, False
306, True
307, False
308, False
309, False
310, False
311, True
312, True
313, False
314, False
315, False
316, False
317, True
318, False
319, False
320, False
321, False
322, False
323, True
324, True
325, False
326, True
327, False
328, False
329, True
330, True
331, True
332, False
333, False
334, False
335, False
336, False
337, True
338, False
339, False
340, True
341, False
342, False
343, False
344, True
345, False
346, False
347, True
348, False
349, False
350, False
351, False
352, True
353, True
354, False
355, True
356, False
357, True
358, False
359, True
360, False
361, False
362, True
363, True
364, True
365, False
366, True
367, False
368, False
369, False
370, False
371, True
372, True
373, False
374, True
375, True
376, False
377, True
378, False
379, False
380, False
381, False
382, False
383, True
384, True
385, False
386, True
387, False
388, False
389, True
390, False
391, False
392, False
393, True
394, False
395, False
396, True
397, False
398, False
399, True
400, True
401, False
402, False
403, False
404, True
405, False
406, True
407, False
408, False
409, True
410, True
411, False
412, False
413, False
414, True
415, True
416, True
417, True
418, False
419, False
420, False
421, False
422, True
423, False
424, False
425, False
426, True
427, False
428, True
429, False
430, False
431, False
432, True
433, False
434, False
435, False
436, False
437, False
438, True
439, True
440, True
441, True
442, False
443, True
444, False
445, True
446, False
447, False
448, True
449, False
450, True
451, True
452, False
453, False
454, False
455, False
456, False
457, False
458, False
459, False
460, True
461, False
462, False
463, False
464, False
465, True
466, True
467, False
468, False
469, False
470, False
471, True
472, False
473, True
474, True
475, False
476, False
477, False
478, False
479, True
480, False
481, False
482, False
483, False
484, False
485, False
486, False
487, False
488, False
489, False
490, False
491, True
492, False
493, True
494, False
495, False
496, False
497, False
498, False
499, True
500, True
501, True
502, False
503, True
504, False
505, False
506, True
507, True
508, False
509, False
510, False
511, False
512, True
513, False
514, False
515, True
516, False
517, False
518, False
519, True
520, False
521, False
522, False
523, False
524, False
525, False
526, False
527, False
528, False
529, False
530, True
531, False
532, False
533, True
534, False
535, False
536, False
537, False
538, False
539, True
540, False
541, True
