id, ganhou
0, False
1, True
2, True
3, False
4, False
5, False
6, False
7, False
8, False
9, True
10, True
11, True
12, True
13, True
14, False
15, False
16, True
17, True
18, False
19, True
20, True
21, False
22, True
23, True
24, True
25, True
26, True
27, False
28, True
29, True
30, True
31, False
32, True
33, False
34, True
35, True
36, False
37, True
38, False
39, True
40, True
41, True
42, False
43, False
44, True
45, False
46, True
47, True
48, True
49, True
50, True
51, True
52, True
53, True
54, True
55, False
56, True
57, False
58, False
59, True
60, True
61, True
62, True
63, True
64, True
65, False
66, False
67, True
68, True
69, False
70, True
71, False
72, False
73, True
74, True
75, True
76, False
77, True
78, False
79, False
80, True
81, True
82, False
83, False
84, True
85, False
86, True
87, True
88, False
89, True
90, False
91, True
92, True
93, True
94, False
95, True
96, True
97, False
98, True
99, True
100, True
101, True
102, True
103, False
104, False
105, True
106, False
107, True
108, False
109, True
110, False
111, True
112, True
113, True
114, False
115, True
116, True
117, True
118, False
119, True
120, False
121, False
122, False
123, True
124, True
125, True
126, True
127, False
128, True
129, True
130, False
131, True
132, False
133, True
134, False
135, True
136, False
137, False
138, True
139, True
140, False
141, False
142, True
143, True
144, True
145, False
146, True
147, True
148, False
149, True
150, True
151, True
152, True
153, True
154, False
155, False
156, False
157, True
158, True
159, True
160, True
161, True
162, True
163, True
164, True
165, False
166, True
167, False
168, True
169, False
170, True
171, True
172, True
173, True
174, False
175, False
176, True
177, True
178, True
179, True
180, True
181, True
182, False
183, True
184, True
185, True
186, True
187, True
188, False
189, False
190, True
191, True
192, True
193, True
194, False
195, False
196, False
197, False
198, False
199, True
200, True
201, True
202, True
203, False
204, True
205, True
206, True
207, False
208, True
209, False
210, True
211, True
212, True
213, True
214, False
215, False
216, False
217, True
218, False
219, True
220, True
221, True
222, True
223, True
224, True
225, False
226, True
227, True
228, True
229, False
230, True
231, True
232, False
233, True
234, True
235, False
236, True
237, True
238, True
239, False
240, True
241, True
242, True
243, True
244, True
245, False
246, False
247, True
248, False
249, True
250, True
251, False
252, True
253, True
254, True
255, True
256, False
257, True
258, True
259, False
260, True
261, True
262, True
263, True
264, True
265, False
266, True
267, False
268, True
269, True
270, False
271, True
272, False
273, False
274, True
275, True
276, True
277, True
278, False
279, True
280, True
281, False
282, False
283, True
284, True
285, False
286, True
287, True
288, True
289, True
290, False
291, True
292, True
293, False
294, False
295, True
296, True
297, False
298, True
299, True
300, True
301, True
302, True
303, True
304, True
305, True
306, False
307, True
308, True
309, False
310, True
311, True
312, False
313, True
314, True
315, False
316, True
317, False
318, False
319, True
320, True
321, True
322, True
323, False
324, True
325, True
326, True
327, False
328, True
329, True
330, True
331, True
332, True
333, False
334, True
335, False
336, False
337, True
338, True
339, False
340, True
341, True
342, True
343, False
344, True
345, True
346, False
347, True
348, True
349, False
350, True
351, False
352, True
353, False
354, True
355, True
356, True
357, True
358, True
359, True
360, False
361, True
362, True
363, True
364, True
365, False
366, False
367, False
368, True
369, True
370, False
371, False
372, False
373, True
374, True
375, True
376, True
377, True
378, True
379, True
380, True
381, True
382, True
383, True
384, False
385, False
386, False
387, True
388, True
389, True
390, True
391, True
392, False
393, True
394, False
395, True
396, True
397, False
398, True
399, True
400, True
401, True
402, False
403, False
404, False
405, True
406, True
407, True
408, True
409, True
410, True
411, True
412, False
413, True
414, True
415, True
416, True
417, False
418, False
419, True
420, True
421, False
422, False
423, True
424, True
425, True
426, True
427, True
428, True
429, False
430, False
431, True
432, False
433, True
434, True
435, True
436, True
437, True
438, False
439, True
440, True
441, False
442, True
443, True
444, True
445, False
446, True
447, True
448, True
449, False
450, False
451, True
452, True
453, True
454, True
455, False
456, True
457, True
458, True
459, True
460, True
461, False
462, True
463, True
464, True
465, True
466, True
467, True
468, True
469, True
470, False
471, False
472, True
473, False
474, True
475, True
476, False
477, True
478, True
479, False
480, True
481, True
482, True
483, False
484, False
485, True
486, False
487, False
488, True
489, False
490, True
491, True
492, True
493, False
494, True
495, True
496, True
497, True
498, True
499, True
500, False
501, True
502, True
503, True
504, True
505, True
506, False
507, True
508, True
509, True
510, True
511, True
512, False
513, True
514, True
515, True
516, False
517, False
518, True
519, True
520, False
521, True
522, True
523, True
524, False
525, False
526, False
527, True
528, True
529, False
530, False
531, True
532, True
533, False
534, False
535, True
536, True
537, False
538, False
539, True
540, True
541, False
