id, ganhou
0, True
1, False
2, True
3, False
4, True
5, True
6, True
7, False
8, False
9, False
10, True
11, False
12, True
13, False
14, True
15, True
16, True
17, True
18, False
19, True
20, True
21, False
22, True
23, False
24, True
25, False
26, True
27, True
28, False
29, True
30, False
31, False
32, True
33, True
34, True
35, True
36, True
37, True
38, True
39, True
40, True
41, True
42, True
43, True
44, True
45, True
46, True
47, True
48, False
49, False
50, True
51, False
52, True
53, False
54, True
55, True
56, False
57, True
58, False
59, True
60, True
61, True
62, False
63, False
64, True
65, True
66, False
67, True
68, False
69, True
70, False
71, True
72, False
73, True
74, False
75, True
76, True
77, False
78, True
79, True
80, False
81, True
82, True
83, True
84, True
85, False
86, True
87, False
88, True
89, True
90, True
91, False
92, True
93, False
94, False
95, True
96, True
97, True
98, False
99, True
100, True
101, False
102, True
103, True
104, False
105, False
106, True
107, True
108, True
109, True
110, False
111, True
112, True
113, True
114, True
115, True
116, True
117, False
118, False
119, False
120, True
121, False
122, False
123, False
124, True
125, False
126, True
127, True
128, True
129, True
130, False
131, False
132, False
133, True
134, False
135, False
136, False
137, True
138, True
139, True
140, True
141, True
142, False
143, False
144, True
145, True
146, False
147, False
148, False
149, True
150, True
151, False
152, False
153, False
154, True
155, True
156, False
157, True
158, False
159, True
160, False
161, True
162, True
163, False
164, False
165, False
166, False
167, True
168, True
169, True
170, False
171, True
172, True
173, True
174, True
175, True
176, True
177, True
178, False
179, True
180, False
181, False
182, True
183, True
184, True
185, True
186, True
187, False
188, True
189, True
190, True
191, False
192, True
193, False
194, False
195, True
196, False
197, False
198, True
199, True
200, True
201, True
202, False
203, False
204, True
205, True
206, True
207, True
208, False
209, True
210, True
211, True
212, True
213, False
214, True
215, True
216, True
217, True
218, True
219, True
220, False
221, True
222, False
223, True
224, True
225, True
226, True
227, True
228, True
229, True
230, False
231, True
232, False
233, False
234, False
235, False
236, False
237, True
238, False
239, False
240, False
241, True
242, False
243, True
244, False
245, False
246, True
247, False
248, True
249, True
250, False
251, True
252, True
253, True
254, True
255, True
256, True
257, True
258, True
259, False
260, True
261, False
262, False
263, False
264, True
265, True
266, True
267, False
268, False
269, False
270, True
271, True
272, True
273, True
274, False
275, True
276, True
277, False
278, False
279, True
280, False
281, True
282, True
283, True
284, True
285, True
286, True
287, False
288, True
289, True
290, False
291, True
292, False
293, False
294, True
295, True
296, False
297, True
298, False
299, False
300, True
301, True
302, False
303, True
304, True
305, False
306, True
307, False
308, False
309, True
310, True
311, False
312, True
313, True
314, True
315, True
316, True
317, True
318, False
319, False
320, True
321, True
322, False
323, False
324, True
325, True
326, True
327, False
328, True
329, True
330, True
331, True
332, True
333, False
334, False
335, True
336, False
337, True
338, False
339, True
340, True
341, False
342, False
343, True
344, True
345, True
346, False
347, True
348, True
349, True
350, True
351, True
352, True
353, True
354, False
355, False
356, False
357, True
358, True
359, True
360, True
361, True
362, True
363, True
364, True
365, True
366, True
367, True
368, True
369, True
370, False
371, True
372, True
373, False
374, False
375, True
376, True
377, True
378, False
379, True
380, False
